timestamp,cpu_usage,memory_usage,network_traffic
2024-12-21T14:36:50.259142,3.436583333333366,14587256832.0,
2024-12-21T14:37:00.280800,3.436583333333366,14587256832.0,
2024-12-21T14:37:10.303249,3.436583333333366,14587256832.0,
2024-12-21T14:37:20.320909,3.436583333333366,14587256832.0,
2024-12-21T14:37:30.343432,3.436583333333366,14587256832.0,
2024-12-21T14:37:40.366804,3.5975833333332994,14569873408.0,
